latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-6.90291,15.27032,310.3,4.68,1.98,2025-06-30,1306,A,51,6.1NRT,295.89,43.12,D
-5.07102,28.42798,332.86,1.31,1.14,2025-06-30,1306,A,86,6.1NRT,298.24,40.83,D
-5.07282,28.41636,323.95,1.31,1.14,2025-06-30,1306,A,78,6.1NRT,298.58,24.37,D
-5.31279,26.84467,313.07,1.08,1.04,2025-06-30,1306,A,41,6.1NRT,295.21,6,D
-5.06903,28.43256,333.52,1.31,1.14,2025-06-30,1306,A,82,6.1NRT,297.49,39.65,D
-5.07074,28.42097,330.04,1.31,1.14,2025-06-30,1306,A,73,6.1NRT,299.32,32.93,D
-5.26386,27.11359,317.97,1.11,1.05,2025-06-30,1306,A,68,6.1NRT,299.55,10.18,D
-5.48976,25.57291,347.77,1,1,2025-06-30,1306,A,94,6.1NRT,302.13,48.32,D
-5.49104,25.56413,385.72,1,1,2025-06-30,1306,A,100,6.1NRT,308.42,169.44,D
-6.59912,17.84853,319.88,2.86,1.61,2025-06-30,1306,A,73,6.1NRT,299.95,42.7,D
-5.05907,28.43102,363.65,1.31,1.14,2025-06-30,1306,A,94,6.1NRT,297.94,133.81,D
-5.06079,28.41946,389.97,1.31,1.14,2025-06-30,1306,A,94,6.1NRT,303,285.92,D
-5.38342,26.23741,326.91,1.03,1.01,2025-06-30,1306,A,62,6.1NRT,305.11,14.18,D
-5.38475,26.2284,344.67,1.03,1.01,2025-06-30,1306,A,92,6.1NRT,304.37,42.6,D
-5.41627,26.01352,324.72,1.02,1.01,2025-06-30,1306,A,56,6.1NRT,304.38,12.82,D
-6.64192,17.43337,312.4,3.09,1.67,2025-06-30,1306,A,57,6.1NRT,296.68,40.06,D
-5.00146,28.74712,323.48,1.38,1.16,2025-06-30,1306,A,78,6.1NRT,297.85,25.89,D
-5.24834,27.09141,325.34,1.1,1.05,2025-06-30,1306,A,78,6.1NRT,299.43,17.72,D
-5.28224,26.86219,313.78,1.08,1.04,2025-06-30,1306,A,25,6.1NRT,299.04,6.36,D
-5.2975,26.7589,318.25,1.07,1.03,2025-06-30,1306,A,60,6.1NRT,301.79,7.91,D
-5.30165,26.73082,321.3,1.07,1.03,2025-06-30,1306,A,72,6.1NRT,301.16,11.18,D
-5.37454,26.23607,322.69,1.03,1.01,2025-06-30,1306,A,40,6.1NRT,307.02,8.59,D
-5.37586,26.22706,412.08,1.03,1.01,2025-06-30,1306,A,100,6.1NRT,312.24,335.71,D
-5.37719,26.21805,423.96,1.03,1.01,2025-06-30,1306,A,100,6.1NRT,314.97,436.21,D
-5.5746,24.86886,316.9,1,1,2025-06-30,1306,A,61,6.1NRT,301.19,6.04,D
-5.64686,24.37194,345.4,1.02,1.01,2025-06-30,1306,A,92,6.1NRT,301.79,47.02,D
-5.73987,23.73007,314.49,1.07,1.03,2025-06-30,1306,A,53,6.1NRT,300.78,6.98,D
-4.97664,28.84241,313.79,1.4,1.17,2025-06-30,1306,A,51,6.1NRT,300.65,9.61,D
-5.39859,26.01087,322.94,1.02,1.01,2025-06-30,1306,A,40,6.1NRT,301.79,10.15,D
-5.40513,25.96638,353.96,1.02,1.01,2025-06-30,1306,A,97,6.1NRT,300.61,64.75,D
-5.40643,25.95749,324.8,1.02,1.01,2025-06-30,1306,A,75,6.1NRT,300.24,15.63,D
-5.49548,25.3498,319.66,1,1,2025-06-30,1306,A,39,6.1NRT,302.41,5.68,D
-5.53639,25.06952,325.7,1,1,2025-06-30,1306,A,77,6.1NRT,301.73,14.68,D
-5.53767,25.06076,353.08,1,1,2025-06-30,1306,A,96,6.1NRT,304.71,60.18,D
-5.38975,26.00955,325.21,1.02,1.01,2025-06-30,1306,A,68,6.1NRT,302.59,12.32,D
-5.39106,26.00064,323.99,1.02,1.01,2025-06-30,1306,A,64,6.1NRT,301.42,10.72,D
-5.4867,25.3485,349.59,1,1,2025-06-30,1306,A,95,6.1NRT,304.68,49.06,D
-5.48798,25.33974,332.66,1,1,2025-06-30,1306,A,83,6.1NRT,304.88,20.36,D
-5.69883,23.88657,312.64,1.06,1.03,2025-06-30,1306,A,44,6.1NRT,298.21,7.54,D
-5.70016,23.87729,336.65,1.06,1.03,2025-06-30,1306,A,87,6.1NRT,300.37,36.36,D
-5.00152,28.5413,317.22,1.34,1.15,2025-06-30,1306,A,70,6.1NRT,299.78,12.89,D
-5.32239,26.40426,340.46,1.04,1.02,2025-06-30,1306,A,90,6.1NRT,302.76,38.98,D
-6.51853,17.91315,317.23,2.82,1.6,2025-06-30,1306,A,69,6.1NRT,300.51,33.16,D
-5.25991,26.76279,321.15,1.07,1.03,2025-06-30,1306,A,53,6.1NRT,300.52,11.6,D
-5.37731,25.97132,333.28,1.02,1.01,2025-06-30,1306,A,84,6.1NRT,303.34,23.87,D
-5.42287,25.66181,315.23,1.01,1,2025-06-30,1306,A,25,6.1NRT,300.88,4.86,D
-5.55862,24.7315,320.04,1.01,1,2025-06-30,1306,A,69,6.1NRT,301.31,10.21,D
-5.24805,26.78018,324.6,1.07,1.03,2025-06-30,1306,A,42,6.1NRT,300.24,16.31,D
-5.34871,26.10372,326.37,1.02,1.01,2025-06-30,1306,A,40,6.1NRT,304.36,14.18,D
-5.36848,25.97001,367.02,1.02,1.01,2025-06-30,1306,A,100,6.1NRT,302.53,99.78,D
-5.39463,25.79272,318.46,1.01,1,2025-06-30,1306,A,64,6.1NRT,301.92,9.4,D
-5.39593,25.78387,315.38,1.01,1,2025-06-30,1306,A,53,6.1NRT,301.59,6.49,D
-5.45911,25.35336,321.09,1,1,2025-06-30,1306,A,53,6.1NRT,304.64,7.52,D
-5.46039,25.3446,335.83,1,1,2025-06-30,1306,A,86,6.1NRT,305.81,25.93,D
-5.50001,25.07309,318.98,1,1,2025-06-30,1306,A,38,6.1NRT,303.51,7.51,D
-5.58574,24.4817,321.4,1.02,1.01,2025-06-30,1306,A,71,6.1NRT,305.65,8.87,D
-5.59992,24.38339,319.07,1.02,1.01,2025-06-30,1306,A,67,6.1NRT,301.23,9.24,D
-5.60121,24.37442,319.86,1.02,1.01,2025-06-30,1306,A,68,6.1NRT,302.88,10.08,D
-5.06894,27.90177,311.6,1.22,1.1,2025-06-30,1306,A,40,6.1NRT,298.02,6.85,D
-5.07056,27.89116,338.13,1.22,1.1,2025-06-30,1306,A,89,6.1NRT,298.94,46.9,D
-5.29423,26.40931,315.46,1.04,1.02,2025-06-30,1306,A,40,6.1NRT,300.86,7.16,D
-5.47975,25.15066,320.52,1,1,2025-06-30,1306,A,69,6.1NRT,302.44,10.22,D
-5.49124,25.0718,322.74,1,1,2025-06-30,1306,A,70,6.1NRT,304.18,10.88,D
-5.49251,25.06303,318.88,1,1,2025-06-30,1306,A,46,6.1NRT,302.98,6.9,D
-5.51292,24.92266,323.54,1,1,2025-06-30,1306,A,71,6.1NRT,305.34,10.2,D
-5.8147,22.80715,310.48,1.19,1.08,2025-06-30,1306,A,53,6.1NRT,299.07,5.52,D
-6.4957,17.75854,317.92,2.9,1.62,2025-06-30,1306,A,70,6.1NRT,296.36,39.26,D
-5.24259,26.69324,316.49,1.06,1.03,2025-06-30,1306,A,63,6.1NRT,301.19,7.61,D
-5.28529,26.40797,341.8,1.04,1.02,2025-06-30,1306,A,90,6.1NRT,301.83,42.25,D
-5.44558,25.2473,332.57,1,1,2025-06-30,1306,A,83,6.1NRT,302.68,21.95,D
-5.51729,24.75574,317.19,1.01,1,2025-06-30,1306,A,63,6.1NRT,302.15,7.11,D
-5.60316,24.16636,314.7,1.04,1.02,2025-06-30,1306,A,55,6.1NRT,299.85,8.27,D
-5.60448,24.15729,312.53,1.04,1.02,2025-06-30,1306,A,38,6.1NRT,300.04,6.4,D
-5.26388,26.42703,313.93,1.04,1.02,2025-06-30,1306,A,48,6.1NRT,299.52,5.48,D
-5.70967,23.3693,312.82,1.11,1.05,2025-06-30,1306,A,52,6.1NRT,300.35,5.46,D
-5.98054,21.48895,309.12,1.44,1.19,2025-06-30,1306,A,47,6.1NRT,288.95,10.81,D
-5.24955,26.46224,314.14,1.05,1.02,2025-06-30,1306,A,55,6.1NRT,300.68,5.9,D
-5.2509,26.45308,318.96,1.05,1.02,2025-06-30,1306,A,68,6.1NRT,301.97,10.21,D
-5.34581,25.8069,316.76,1.01,1,2025-06-30,1306,A,60,6.1NRT,299.49,8.27,D
-5.34711,25.79805,316.04,1.01,1,2025-06-30,1306,A,57,6.1NRT,299.37,7.38,D
-5.44594,25.1221,318.73,1,1,2025-06-30,1306,A,66,6.1NRT,303.92,7.07,D
-5.61046,23.99037,312,1.05,1.02,2025-06-30,1306,A,33,6.1NRT,299.21,6.36,D
-6.49251,17.75347,321.36,2.9,1.62,2025-06-30,1306,A,75,6.1NRT,296.67,56.96,D
-5.15322,27.05144,320.22,1.1,1.05,2025-06-30,1306,A,72,6.1NRT,301.13,11.06,D
-5.464,24.93664,322.76,1,1,2025-06-30,1306,A,71,6.1NRT,305.15,9.43,D
-5.46528,24.92787,335.07,1,1,2025-06-30,1306,A,86,6.1NRT,306.68,24.62,D
-6.4221,18.16403,315.77,2.68,1.57,2025-06-30,1306,A,62,6.1NRT,301.62,20.06,D
-5.19749,26.69021,314.05,1.07,1.03,2025-06-30,1306,A,57,6.1NRT,300.7,6.39,D
-5.38747,25.39973,322.93,1,1,2025-06-30,1306,A,73,6.1NRT,302.58,11.4,D
-5.38875,25.39097,326.86,1,1,2025-06-30,1306,A,78,6.1NRT,302.54,15.87,D
-5.74314,22.93827,318.58,1.16,1.07,2025-06-30,1306,A,72,6.1NRT,300.81,12.21,D
-6.37746,18.39004,314.94,2.56,1.54,2025-06-30,1306,A,65,6.1NRT,297.59,28.71,D
-6.41791,18.09159,316.43,2.71,1.58,2025-06-30,1306,A,68,6.1NRT,300.86,26.77,D
-4.86977,28.80551,312.37,1.4,1.17,2025-06-30,1306,A,45,6.1NRT,297.82,8.61,D
-5.19536,26.64241,314.38,1.06,1.03,2025-06-30,1306,A,58,6.1NRT,299.95,6.38,D
-5.2854,26.03383,316.81,1.02,1.01,2025-06-30,1306,A,33,6.1NRT,300.13,6.75,D
-5.32327,25.77645,319.7,1.01,1,2025-06-30,1306,A,67,6.1NRT,300.84,10.28,D
-5.32457,25.76762,316.01,1.01,1,2025-06-30,1306,A,57,6.1NRT,301.8,6.56,D
-5.353,25.57393,316.48,1,1,2025-06-30,1306,A,41,6.1NRT,301.72,6.52,D
-5.35429,25.56514,357.43,1,1,2025-06-30,1306,A,98,6.1NRT,301.33,72.32,D
-5.35557,25.55635,318.21,1,1,2025-06-30,1306,A,59,6.1NRT,301.27,8.25,D
-5.46049,24.83737,322.29,1,1,2025-06-30,1306,A,35,6.1NRT,305.05,8.42,D
-6.03195,20.81539,319.07,1.62,1.25,2025-06-30,1306,A,54,6.1NRT,287.55,29.02,D
-5.45554,24.80967,325.63,1.01,1,2025-06-30,1306,A,77,6.1NRT,304.67,13.58,D
-6.5478,16.89226,317.36,3.41,1.74,2025-06-30,1306,A,70,6.1NRT,295.56,69.75,D
-6.72085,15.55352,324.81,4.41,1.93,2025-06-30,1306,A,79,6.1NRT,297.64,153.26,D
-5.26901,26.02229,334.12,1.02,1.01,2025-06-30,1306,A,85,6.1NRT,299.58,25.48,D
-5.40335,25.10686,328.65,1,1,2025-06-30,1306,A,80,6.1NRT,304.39,16.96,D
-5.43908,24.86118,336.22,1,1,2025-06-30,1306,A,87,6.1NRT,307,24.82,D
-5.45569,24.74667,320.94,1.01,1,2025-06-30,1306,A,48,6.1NRT,302.01,9.92,D
-5.67937,23.18523,314.53,1.13,1.06,2025-06-30,1306,A,62,6.1NRT,300.92,8.05,D
-5.68077,23.17534,318.62,1.13,1.06,2025-06-30,1306,A,70,6.1NRT,300.83,11.75,D
-4.82398,28.89782,324.76,1.42,1.18,2025-06-30,1306,A,79,6.1NRT,296.83,30.16,D
-4.82582,28.88596,315.13,1.42,1.18,2025-06-30,1306,A,67,6.1NRT,297.51,14.87,D
-5.26016,26.02097,330.95,1.02,1.01,2025-06-30,1306,A,82,6.1NRT,301.51,20.53,D
-5.44689,24.74537,322.24,1.01,1,2025-06-30,1306,A,71,6.1NRT,302.67,11.26,D
-5.07311,27.20868,344.21,1.12,1.06,2025-06-30,1306,A,0,6.1NRT,298.98,52.59,D
-5.29455,25.72708,315.93,1.01,1,2025-06-30,1306,A,21,6.1NRT,301.32,5.2,D
-5.29585,25.71827,327.54,1.01,1,2025-06-30,1306,A,79,6.1NRT,304.18,16.85,D
-5.3858,25.10426,331.4,1,1,2025-06-30,1306,A,83,6.1NRT,302.26,19.67,D
-5.4266,24.82337,319.57,1.01,1,2025-06-30,1306,A,66,6.1NRT,302.81,7.45,D
-5.42788,24.81459,317.41,1.01,1,2025-06-30,1306,A,57,6.1NRT,303.35,5.6,D
-5.61148,23.532,325.93,1.09,1.04,2025-06-30,1306,A,79,6.1NRT,301.04,19.38,D
-5.06489,27.21077,329.68,1.12,1.06,2025-06-30,1306,A,83,6.1NRT,298.44,26.94,D
-5.28369,25.71884,346.18,1.01,1,2025-06-30,1306,A,93,6.1NRT,302.48,46.96,D
-5.28498,25.71001,326.99,1.01,1,2025-06-30,1306,A,78,6.1NRT,302.12,17.02,D
-5.41565,24.81525,314.07,1.01,1,2025-06-30,1306,A,46,6.1NRT,301.64,4.21,D
-5.41694,24.80645,314.75,1.01,1,2025-06-30,1306,A,48,6.1NRT,302.27,4.67,D
-6.54591,16.91546,309.8,3.39,1.74,2025-06-30,1306,A,37,6.1NRT,295.14,30.82,D
-6.55003,16.88568,312.8,3.41,1.74,2025-06-30,1306,A,61,6.1NRT,295.43,42.88,D
-6.73342,15.54788,316.06,4.41,1.93,2025-06-30,1306,A,65,6.1NRT,297.55,75.16,D
-5.76388,22.35138,314.52,1.26,1.11,2025-06-30,1306,A,68,6.1NRT,299.51,9.48,D
-6.71649,15.5457,318.78,4.41,1.93,2025-06-30,1306,A,73,6.1NRT,297.53,96,D
-4.86176,28.44798,343.39,1.33,1.14,2025-06-30,1306,A,92,6.1NRT,301.26,61.01,D
-4.87896,28.333,314.27,1.3,1.13,2025-06-30,1306,A,44,6.1NRT,298.73,10.29,D
-5.39422,24.83905,322.8,1,1,2025-06-30,1306,A,73,6.1NRT,302.07,11.15,D
-5.3955,24.83027,349.96,1,1,2025-06-30,1306,A,95,6.1NRT,303.17,53.84,D
-5.63723,23.16257,319.19,1.13,1.06,2025-06-30,1306,A,72,6.1NRT,299.61,13.04,D
-4.85,28.45812,319.74,1.33,1.14,2025-06-30,1306,A,67,6.1NRT,299.45,13.21,D
-5.08512,26.82033,339.55,1.08,1.04,2025-06-30,1306,A,90,6.1NRT,298.91,41.39,D
-5.08653,26.81087,335.21,1.08,1.04,2025-06-30,1306,A,82,6.1NRT,298.57,33.81,D
-5.29118,25.36095,335.56,1,1,2025-06-30,1306,A,86,6.1NRT,302.17,27.77,D
-6.30199,18.16457,321.34,2.66,1.57,2025-06-30,1306,A,75,6.1NRT,301.21,48.67,D
-5.33481,25.00064,326.33,1,1,2025-06-30,1306,A,64,6.1NRT,306.01,14.18,D
-5.33608,24.99188,362.77,1,1,2025-06-30,1306,A,100,6.1NRT,307,83.93,D
-5.42969,24.34621,324.81,1.02,1.01,2025-06-30,1306,A,76,6.1NRT,305.55,11.49,D
-5.43098,24.33723,358.18,1.02,1.01,2025-06-30,1306,A,99,6.1NRT,306.92,72.04,D
-5.43227,24.32829,325.57,1.02,1.01,2025-06-30,1306,A,77,6.1NRT,304.87,11.52,D
-6.12496,19.37763,318.99,2.11,1.41,2025-06-30,1306,A,63,6.1NRT,297.88,32.48,D
-5.28388,25.28831,318.2,1,1,2025-06-30,1306,A,39,6.1NRT,303.79,6.83,D
-5.74136,22.08482,319.91,1.31,1.13,2025-06-30,1306,A,75,6.1NRT,298.7,18.62,D
-5.74295,22.07346,311.82,1.31,1.13,2025-06-30,1306,A,61,6.1NRT,297.77,8.88,D
-6.09767,19.48672,314.81,2.07,1.4,2025-06-30,1306,A,57,6.1NRT,292.97,20.39,D
-6.10997,19.39536,319.69,2.1,1.41,2025-06-30,1306,A,58,6.1NRT,298.28,34.72,D
-6.11259,19.37587,365.01,2.11,1.41,2025-06-30,1306,A,100,6.1NRT,299.46,281.64,D
-4.87227,27.97952,339.67,1.24,1.11,2025-06-30,1306,A,90,6.1NRT,298.12,52.36,D
-4.87397,27.9684,331.94,1.24,1.11,2025-06-30,1306,A,85,6.1NRT,297.5,36.93,D
-6.29199,17.92067,331.6,2.79,1.6,2025-06-30,1306,A,85,6.1NRT,297.63,105.6,D
-6.29513,17.89659,319.32,2.8,1.6,2025-06-30,1306,A,62,6.1NRT,296.87,44.08,D
-4.7552,28.67277,320.45,1.38,1.16,2025-06-30,1306,A,74,6.1NRT,302.79,12.71,D
-4.75712,28.66047,323.28,1.37,1.16,2025-06-30,1306,A,77,6.1NRT,302.64,17.54,D
-4.98307,27.18832,325.79,1.12,1.06,2025-06-30,1306,A,79,6.1NRT,300.11,20.57,D
-5.27145,25.2507,318.12,1,1,2025-06-30,1306,A,60,6.1NRT,303.87,6.47,D
-5.61033,22.88108,317.44,1.17,1.08,2025-06-30,1306,A,71,6.1NRT,299.4,12.31,D
-5.61176,22.8708,312.78,1.17,1.08,2025-06-30,1306,A,62,6.1NRT,298.88,7.96,D
-6.28111,17.89468,315.44,2.8,1.6,2025-06-30,1306,A,25,6.1NRT,297.53,29.49,D
-4.7582,28.66744,326.37,1.38,1.16,2025-06-30,1306,A,81,6.1NRT,303.16,21.66,D
-4.97605,27.19161,315.53,1.12,1.06,2025-06-30,1306,A,57,6.1NRT,295.25,10.29,D
-4.98752,27.11355,319.4,1.11,1.05,2025-06-30,1306,A,54,6.1NRT,298.91,11.73,D
-5.07497,26.51771,330.55,1.05,1.02,2025-06-30,1306,A,83,6.1NRT,297.4,23.88,D
-5.26008,25.2523,316.59,1,1,2025-06-30,1306,A,47,6.1NRT,303.63,5.76,D
-6.10775,19.38935,323.63,2.1,1.41,2025-06-30,1306,A,67,6.1NRT,298.14,44.55,D
-6.11044,19.37044,326.09,2.11,1.41,2025-06-30,1306,A,79,6.1NRT,297.93,52.7,D
-5.2398,25.3298,321.63,1,1,2025-06-30,1306,A,71,6.1NRT,304,11.22,D
-5.33192,24.69822,316.9,1.01,1,2025-06-30,1306,A,64,6.1NRT,300.68,7.31,D
-5.84998,21.11398,308.07,1.53,1.22,2025-06-30,1306,A,50,6.1NRT,287.83,10.46,D
-6.30135,17.91708,333.65,2.79,1.6,2025-06-30,1306,A,86,6.1NRT,298.38,121.6,D
-6.30469,17.89305,312.43,2.8,1.6,2025-06-30,1306,A,56,6.1NRT,297.91,20.91,D
-5.01441,26.8039,322.69,1.08,1.04,2025-06-30,1306,A,76,6.1NRT,295.42,18.47,D
-5.23102,25.3285,326,1,1,2025-06-30,1306,A,78,6.1NRT,304.72,15.71,D
-5.2323,25.31974,326.71,1,1,2025-06-30,1306,A,78,6.1NRT,302.59,16.96,D
-5.55244,23.11429,312.66,1.13,1.06,2025-06-30,1306,A,61,6.1NRT,299.47,7.11,D
-6.28739,17.91496,327.03,2.79,1.6,2025-06-30,1306,A,81,6.1NRT,297.64,83.94,D
-6.2907,17.89094,312.56,2.8,1.6,2025-06-30,1306,A,57,6.1NRT,296.88,21.84,D
-5.29638,24.81891,321.93,1,1,2025-06-30,1306,A,73,6.1NRT,302.22,10.26,D
-5.29766,24.81013,316.6,1,1,2025-06-30,1306,A,44,6.1NRT,302.22,5.65,D
-5.39858,24.11496,325.7,1.04,1.02,2025-06-30,1306,A,77,6.1NRT,303.48,15.64,D
-5.3999,24.10583,331.75,1.04,1.02,2025-06-30,1306,A,84,6.1NRT,301.88,24.24,D
-5.59413,22.75763,312.44,1.19,1.08,2025-06-30,1306,A,64,6.1NRT,297.83,8.37,D
-5.59562,22.74719,316.3,1.19,1.08,2025-06-30,1306,A,70,6.1NRT,298.01,12.35,D
-4.95931,27.04973,317.86,1.11,1.05,2025-06-30,1306,A,56,6.1NRT,300.01,9.1,D
-4.96075,27.04003,334.26,1.1,1.05,2025-06-30,1306,A,86,6.1NRT,299.98,31.8,D
-4.96219,27.03033,325.7,1.1,1.05,2025-06-30,1306,A,79,6.1NRT,294.77,19.23,D
-4.97218,26.96316,316.09,1.1,1.04,2025-06-30,1306,A,30,6.1NRT,296.75,8.84,D
-5.06206,26.35653,318.09,1.04,1.02,2025-06-30,1306,A,68,6.1NRT,301.25,9.92,D
-5.24927,25.08076,321.92,1,1,2025-06-30,1306,A,70,6.1NRT,302.14,10.87,D
-5.30295,24.71198,313.84,1.01,1,2025-06-30,1306,A,54,6.1NRT,300.31,4.88,D
-5.38966,24.11364,327.85,1.04,1.02,2025-06-30,1306,A,80,6.1NRT,303.11,18.29,D
-5.39098,24.1045,356.49,1.04,1.02,2025-06-30,1306,A,98,6.1NRT,302.74,72.47,D
-4.75702,28.33233,315.39,1.31,1.13,2025-06-30,1306,A,24,6.1NRT,300.32,8.63,D
-4.75874,28.32094,325.43,1.31,1.13,2025-06-30,1306,A,74,6.1NRT,302.02,22.43,D
-4.76046,28.30957,327.56,1.3,1.13,2025-06-30,1306,A,81,6.1NRT,298.63,26.7,D
-4.77247,28.2303,313.68,1.29,1.13,2025-06-30,1306,A,63,6.1NRT,300.11,9.54,D
-5.23155,25.14076,324.51,1,1,2025-06-30,1306,A,76,6.1NRT,302.53,13.51,D
-5.23283,25.13201,322.39,1,1,2025-06-30,1306,A,72,6.1NRT,303.53,10.55,D
-6.45051,16.36509,312.54,3.75,1.81,2025-06-30,1306,A,62,6.1NRT,294.86,54.9,D
-6.54611,15.63343,310.16,4.31,1.92,2025-06-30,1306,A,55,6.1NRT,295.23,45.69,D
-6.61705,15.08529,310.76,4.79,2,2025-06-30,1306,A,57,6.1NRT,295.21,48.06,D
-6.62245,15.04336,307.92,4.82,2,2025-06-30,1306,A,34,6.1NRT,292.77,30.86,D
-4.64883,28.97346,308.62,1.45,1.19,2025-06-30,1306,A,42,6.1NRT,295.53,9.9,D
-4.7488,28.31947,350.08,1.31,1.13,2025-06-30,1306,A,95,6.1NRT,304.76,78.83,D
-4.75054,28.30807,368.66,1.3,1.13,2025-06-30,1306,A,100,6.1NRT,302.3,152.6,D
-4.75227,28.29671,313.29,1.3,1.13,2025-06-30,1306,A,35,6.1NRT,291.81,7.83,D
-4.72658,28.39828,313.2,1.32,1.14,2025-06-30,1306,A,45,6.1NRT,300.27,8.35,D
-4.72834,28.38675,316.07,1.32,1.14,2025-06-30,1306,A,68,6.1NRT,299.76,11.31,D
-4.73887,28.31797,342.73,1.31,1.13,2025-06-30,1306,A,92,6.1NRT,302.75,56.82,D
-4.74061,28.30659,360.24,1.3,1.13,2025-06-30,1306,A,100,6.1NRT,302.1,114.75,D
-5.14884,25.52231,318.21,1,1,2025-06-30,1306,A,66,6.1NRT,300.23,9.07,D
-5.23458,24.93537,316.38,1,1,2025-06-30,1306,A,42,6.1NRT,302.35,5.37,D
-5.48681,23.17524,313.96,1.13,1.06,2025-06-30,1306,A,63,6.1NRT,298.82,8.29,D
-6.27339,17.36609,314.82,3.09,1.67,2025-06-30,1306,A,58,6.1NRT,294.08,35.84,D
-4.72077,28.30355,327.37,1.3,1.13,2025-06-30,1306,A,54,6.1NRT,300.34,25.37,D
-5.24619,24.79358,327.32,1,1,2025-06-30,1306,A,79,6.1NRT,304.47,14.97,D
-5.24747,24.78477,321.04,1.01,1,2025-06-30,1306,A,67,6.1NRT,302.88,8.55,D
-5.49425,23.05511,311.23,1.14,1.06,2025-06-30,1306,A,40,6.1NRT,298.01,4.24,D
-5.5041,22.98496,312.81,1.15,1.07,2025-06-30,1306,A,37,6.1NRT,299.62,5.54,D
-4.72012,28.29662,324.95,1.3,1.13,2025-06-30,1306,A,76,6.1NRT,299.36,23.13,D
-5.15983,25.30239,317.03,1,1,2025-06-30,1306,A,64,6.1NRT,301.82,7.4,D
-5.16111,25.29364,329.47,1,1,2025-06-30,1306,A,81,6.1NRT,302.54,20.63,D
-5.3261,24.16265,325.05,1.03,1.02,2025-06-30,1306,A,78,6.1NRT,296.15,18.26,D
-6.536,15.66269,311.7,4.28,1.91,2025-06-30,1306,A,56,6.1NRT,295.4,53.38,D
-4.73527,28.12628,315.05,1.27,1.12,2025-06-30,1306,A,63,6.1NRT,298.36,10.29,D
-4.9054,26.97589,321.45,1.1,1.05,2025-06-30,1306,A,73,6.1NRT,300.23,14.99,D
-4.90682,26.9662,329.78,1.1,1.05,2025-06-30,1306,A,83,6.1NRT,298.3,25.55,D
-5.12288,25.49392,322.63,1,1,2025-06-30,1306,A,74,6.1NRT,299.91,13.93,D
-5.22796,24.71249,326.64,1.01,1,2025-06-30,1306,A,79,6.1NRT,303.84,15.93,D
-5.22924,24.70369,319.9,1.01,1,2025-06-30,1306,A,71,6.1NRT,302.32,8.72,D
-5.23053,24.69485,319.83,1.01,1,2025-06-30,1306,A,71,6.1NRT,301.3,8.75,D
-5.35737,23.82166,320.56,1.06,1.03,2025-06-30,1306,A,73,6.1NRT,302.63,12.77,D
-6.27185,17.35905,319.08,3.09,1.67,2025-06-30,1306,A,73,6.1NRT,294.36,57.1,D
-5.81402,20.55859,312.83,1.68,1.27,2025-06-30,1306,A,65,6.1NRT,292.19,13.88,D
-5.81606,20.5441,311.33,1.68,1.28,2025-06-30,1306,A,62,6.1NRT,292.4,11.33,D
-4.93807,26.56615,313.17,1.06,1.03,2025-06-30,1306,A,30,6.1NRT,298.53,5.72,D
-4.93944,26.55686,318.11,1.06,1.03,2025-06-30,1306,A,67,6.1NRT,299.78,10.16,D
-5.24765,24.45314,322.88,1.02,1.01,2025-06-30,1306,A,75,6.1NRT,301.79,11.35,D
-5.24894,24.44425,322.05,1.02,1.01,2025-06-30,1306,A,74,6.1NRT,302.55,10.31,D
-4.92905,26.56481,321.93,1.06,1.03,2025-06-30,1306,A,75,6.1NRT,300.17,14.16,D
-5.13771,25.14711,317.46,1,1,2025-06-30,1306,A,59,6.1NRT,304.45,6.29,D
-4.54071,29.0712,313.23,1.48,1.2,2025-06-30,1306,A,63,6.1NRT,296.18,12.49,D
-4.55049,29.00755,310.66,1.46,1.2,2025-06-30,1306,A,50,6.1NRT,297.23,8.42,D
-5.21582,24.54829,319.25,1.01,1.01,2025-06-30,1306,A,58,6.1NRT,304.35,7.07,D
-5.21711,24.53942,369.9,1.01,1.01,2025-06-30,1306,A,100,6.1NRT,306.75,108.44,D
-5.21839,24.53052,328.86,1.01,1.01,2025-06-30,1306,A,82,6.1NRT,302.01,18.64,D
-4.6188,28.49407,313.15,1.35,1.15,2025-06-30,1306,A,47,6.1NRT,298.82,7.11,D
-4.62059,28.48236,318.5,1.34,1.15,2025-06-30,1306,A,71,6.1NRT,299.3,14.62,D
-5.43009,22.98796,321.73,1.15,1.07,2025-06-30,1306,A,77,6.1NRT,298.98,16.75,D
-6.0151,18.7365,311.85,2.37,1.49,2025-06-30,1306,A,61,6.1NRT,285.3,21.63,D
-6.01787,18.71579,315.41,2.38,1.49,2025-06-30,1306,A,68,6.1NRT,286.79,31.73,D
-6.35112,16.17598,314.76,3.87,1.83,2025-06-30,1306,A,67,6.1NRT,292.97,69.3,D
-5.13182,25.00317,323.01,1,1,2025-06-30,1306,A,75,6.1NRT,303.14,12.39,D
-5.13692,24.96814,335.96,1,1,2025-06-30,1306,A,87,6.1NRT,302.75,29.22,D
-6.23112,16.98396,314.14,3.32,1.72,2025-06-30,1306,A,63,6.1NRT,294.57,43.03,D
-6.23477,16.9557,316.78,3.34,1.72,2025-06-30,1306,A,70,6.1NRT,294.57,55.32,D
